Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
9:22:18 AM,,1908,100,183.2,0,72.5,0,69.6,11,107.3,185,6582,2795,94.4,80,243,17.3,158,48.3,
9:22:19 AM,,1908,100,183.2,0,72.5,0,69.6,11,103.6,185,6569,2792,94.8,80,243,17.3,158,52.8,
9:22:20 AM,,1913,100,185.0,0,72.5,0,69.0,11,104.6,185,6584,2796,94.0,80,243,17.3,158,53.0,
9:22:21 AM,,1908,100,183.2,0,72.5,0,69.6,11,103.4,185,6569,2790,95.1,80,243,17.3,159,53.1,
9:22:22 AM,,1908,100,183.2,0,72.5,0,69.0,11,107.3,185,6590,2799,93.2,80,243,17.3,159,48.4,
9:22:23 AM,,1911,100,183.2,0,72.5,0,69.6,11,102.8,185,6565,2788,94.6,80,243,17.3,159,41.8,
9:22:24 AM,,1907,100,181.4,0,71.9,0,69.6,11,103.2,185,6568,2789,94.8,80,243,17.3,159,53.2,
9:22:25 AM,,1911,100,183.2,0,72.5,0,69.6,11,102.2,185,6558,2785,95.3,80,243,17.3,160,43.1,
9:22:26 AM,,1908,100,185.0,0,72.5,0,69.6,11,104.9,185,6574,2792,95.5,80,243,17.3,160,51.7,
9:22:27 AM,,1908,100,183.2,0,72.5,0,69.6,11,103.2,185,6579,2794,94.4,80,243,17.3,160,50.6,
9:22:28 AM,,1907,100,183.2,0,72.5,0,69.0,11,101.2,185,6573,2789,95.1,80,243,17.3,161,52.9,
9:22:29 AM,,1911,100,185.0,0,71.9,0,69.0,11,101.5,185,6586,2797,94.6,80,243,17.3,161,49.2,
9:22:30 AM,,1910,100,185.0,0,72.5,0,69.6,11,104.4,185,6581,2795,94.1,80,243,17.3,161,42.8,
9:22:31 AM,,1910,100,183.2,0,72.5,0,69.6,11,106.3,185,6596,2801,93.3,80,243,17.3,162,49.3,
9:22:32 AM,,1906,100,183.2,0,72.5,0,69.0,11,102.4,185,6563,2787,94.6,80,243,17.3,162,40.6,
9:22:34 AM,,1908,100,185.0,0,72.5,0,69.0,11,104.4,185,6576,2793,95.0,80,243,17.3,162,52.2,
9:22:35 AM,,1911,100,183.2,0,72.5,0,69.6,11,106.3,185,6574,2793,94.8,80,243,17.3,163,50.7,
9:22:36 AM,,1907,100,185.0,0,72.5,0,69.0,11,105.3,185,6580,2796,95.5,80,243,17.3,163,50.3,
